conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1409757860955758592,Tue Jun 29 06:17:20 +0000 2021,0,Hartawan syarikat penerbangan tambang murah itu yakin dapat bertahan dan bangkit semula sekali gus akan buktikan pengkritiknya salah. #MNow #TonyFernandes #AirAsia #Covid19 https://t.co/4Ag1Ywuex9,1409757860955758592,,,in,"Kuala Lumpur, Malaysia ",0,0,0,https://x.com/MNowNews/status/1409757860955758592,1346353472183013376,MNowNews
1409754757003046912,Tue Jun 29 06:05:01 +0000 2021,0,Sebarang pesanan boleh dibuat secara take away dan delivery melalui website. Anda boleh juga memesan menerusi aplikasi Foodpanda GrabFood dan airasia food.,1409754759502860302,,KotakMalaysia,in,Kuala Lumpur,0,1,0,https://x.com/KotakMalaysia/status/1409754759502860302,1088029272898322437,KotakMalaysia
1409738981160280067,Tue Jun 29 05:02:19 +0000 2021,1,Dear @traveloka @airasia mohon bantuannya ini saya udah mengajukan refund dari hampir SATU TAHUN lalu. Sampai sekarang belum ada perkembangan progress refund. I have requested for refund (cancelled by airlines) since A YEAR ago. Still no progress! https://t.co/7Ax9gYrZkn,1409738981160280067,https://pbs.twimg.com/media/E5BloOtVkAkIP7O.jpg,,in,i still don't know,0,4,1,https://x.com/afurqannn/status/1409738981160280067,71769969,afurqannn
1409732673589809152,Tue Jun 29 04:38:22 +0000 2021,0,@lordyayaa Pi miri ka yaya? Airasia?,1409732953651892226,,lordyayaa,in,earth ,0,1,0,https://x.com/panggilmina/status/1409732953651892226,2338140895,panggilmina
1409345815689183233,Tue Jun 29 03:55:35 +0000 2021,0,@airasia_indo AirAsia kursinya berjarak gak? Kalau iya ada pengumuman resminya?,1409722189079711744,,airasia_indo,in,,0,0,0,https://x.com/abockabet/status/1409722189079711744,226096168,abockabet
1409720851641950219,Tue Jun 29 03:50:17 +0000 2021,0,Depa sembang pasal airasia ..teros ingat yg ex dulu pilih laki airasia tu .time tu aku tgh dlm series pergi interview kena rejek .mampu ye dia hina aku pemalas hina xdek duit time2 recession ni aku xmintak byk .biar depa tergolong dlm yg terkesan dah la hahaha,1409720851641950219,,,in,,0,1,0,https://x.com/lipokbocchama/status/1409720851641950219,219515432,lipokbocchama
1409534259476320262,Tue Jun 29 03:00:12 +0000 2021,0,@AdDien90 Haaa suppose march 2020 dah sampi Swiss tapi takpelah takde rezeki lagi. Alhamdulillah dapat juga refund 3/4 camtu. Airasia je tak refund2 lagi. Doakan saya dpt pergi ke sana juga insya Allah.,1409708249507536910,,AdDien90,in,,0,0,0,https://x.com/a_heeya/status/1409708249507536910,3320093282,a_heeya
1409708203781328896,Tue Jun 29 03:00:01 +0000 2021,1,Udah tau dong kalo di airasia kamu juga bisa pesan tiket dari Maskapai Apa Pun? Ya kini kamu bisa ke Bengkulu Malang Batam Samarinda mulai Rp545ribu! Buruan pesan di https://t.co/X0itWtzMOp &amp; aplikasi airasia hingga 4 Jul 2021 untuk terbang 28 Jun-31 Des 2021. S&amp;K berlaku. https://t.co/6EVpWTtgvp,1409708203781328896,https://pbs.twimg.com/media/E4usiFaUYAE1-9w.jpg,,in,Indonesia,0,2,0,https://x.com/airasia_indo/status/1409708203781328896,113292385,airasia_indo
1409691139796439048,Tue Jun 29 02:05:39 +0000 2021,0,@flyingdodod If Airasia ramai complain flight kena schedule. Airasia jual ticket tak ikut jadual penerbangan yang diluluskan. Harap2 dapat balik,1409694520191569922,,ttulipslover,in,Malaysia,0,0,0,https://x.com/folkloreswifty/status/1409694520191569922,209049659,folkloreswifty
1409635437010767873,Mon Jun 28 22:10:52 +0000 2021,105, Mat kau gerak balik naik MAS ke Airasia? https://t.co/ODhUKeM02O,1409635437010767873,https://pbs.twimg.com/media/E5AH9IoUUAEEbxR.jpg,,in,Kuala Lumpur,5,2,72,https://x.com/KhairilAnuar/status/1409635437010767873,25139050,KhairilAnuar
1409585280907026455,Mon Jun 28 18:51:34 +0000 2021,0,@airasia @AVA_airasia Butuh nunggu sampai kapan ya gini terus statusnya https://t.co/kKfSPt0gjS,1409585280907026455,https://pbs.twimg.com/media/E4_aVlDVIAEq2Vg.jpg,airasia,in,Indonesia,0,0,0,https://x.com/anditaan3/status/1409585280907026455,346880055,anditaan3
1409564855556722690,Mon Jun 28 17:30:24 +0000 2021,0,@airasia_indo kalo bukti tes pcr dikirim dari rs/lab berupa pdf ?,1409564855556722690,,airasia_indo,in,,0,0,0,https://x.com/voeveh/status/1409564855556722690,1320748778257698816,voeveh
1409558564838854660,Mon Jun 28 17:05:24 +0000 2021,0,Halo selamat malam @airasia_indo maaf mengganggu waktunya.. Saya ingin menanyakan perihal salah gender pada tiket penerbangan saya apakah bisa diganti? Dari Mr diganti menjadi Ms.. Soalnya saya sudah pesan tiket dan salah gender. Terimakasih sblmnya mohon bantuannya min,1409558564838854660,,,in,,0,0,0,https://x.com/___psychicswan/status/1409558564838854660,1278376240311746562,___psychicswan
1409545895570411524,Mon Jun 28 16:15:04 +0000 2021,0,Nasi lemak lengkap Bila AirAsia menganjing MAS,1409545895570411524,,,in,,0,0,0,https://x.com/edyaryanta/status/1409545895570411524,2346527880,edyaryanta
1396075913763196933,Mon Jun 28 15:00:47 +0000 2021,0,@Abir10222741 @AirAsiaIndia hi is airasia operational?,1409527203302285315,,Abir10222741,in,"Pune, India",0,1,0,https://x.com/srijani_mitra/status/1409527203302285315,123567281,srijani_mitra
1409503545959751681,Mon Jun 28 13:26:47 +0000 2021,0,@airasia_indo hi min. Untuk tiket pesawat bisa di reschedule tidak ya?,1409503545959751681,,airasia_indo,in,,0,0,0,https://x.com/Bil_Beys/status/1409503545959751681,181680669,Bil_Beys
1409445617777086465,Mon Jun 28 12:52:22 +0000 2021,0,@airasia_indo Haduuu.. Masa berlakunya cuman 2x24 Jam lagi. Dan mahal Pula ,1409494885053333507,,airasia_indo,in,,0,1,0,https://x.com/nilsinenuminii/status/1409494885053333507,448494156,nilsinenuminii
1409485856348409856,Mon Jun 28 12:16:29 +0000 2021,0,@airasia_indo ini saya mau menanyakan tnta g statuz refund sy dr sept 2019 smpe skr blm da info dr air asia,1409485856348409856,,airasia_indo,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/EuwRatnaDewi/status/1409485856348409856,1366540527844270081,EuwRatnaDewi
1409484850109632519,Mon Jun 28 12:12:29 +0000 2021,0,Pang Chin Fei ni pakai blazer kakak airasia ke macam mana?,1409484850109632519,,,in,MZ,0,1,0,https://x.com/iripann/status/1409484850109632519,1966484149,iripann
