"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1344424546032472064","Wed Dec 30 23:26:04 +0000 2020","2","AirAsia Indonesia merilis informasi mengenai penerbangan rute Jakarta-Pontianak-Jakarta yang disetop sementara pada 1-3 Januari 2021. https://t.co/LtkPwU40jz #TempoBisnis","1344424546032472064","","","in","Indonesia","0","0","0","https://x.com/tempodotco/status/1344424546032472064","18129942","tempodotco"
"1344421302057144322","Wed Dec 30 23:13:11 +0000 2020","0","Eh airasia ni suka hati je tukar flight aku dari malam ke pagi. Dia ingat aku jadual aku flexible ","1344421302057144322","","","in","Penang","0","0","0","https://x.com/macayden_/status/1344421302057144322","58241343","macayden_"
"1344393844603944960","Wed Dec 30 21:24:04 +0000 2020","0","Pengumuman Penting untuk Calon Penumpang AirAsia Rute Jakarta-Pontianak https://t.co/0jO61H0MCY #ekonomi dan simak juga berita terkini lainnya di situs https://t.co/xeLAFysKe2 https://t.co/v3fTyaGGM8","1344393844603944960","https://pbs.twimg.com/media/Eqg_E8MXcAEQXNP.jpg","","in","Jakarta","0","0","0","https://x.com/dailymateradio/status/1344393844603944960","1247169461611708422","dailymateradio"
"1344391570229919744","Wed Dec 30 21:15:02 +0000 2020","0","Maskapai AirAsia Indonesia (kode penerbangan QZ) akan menghentikan sementara penerbangan rute Jakarta-Pontianak. #Airasia https://t.co/FPRV0eDVyZ","1344391570229919744","","","in","Indonesia","0","0","0","https://x.com/jpnncom/status/1344391570229919744","79130206","jpnncom"
"1344316296721100802","Wed Dec 30 16:15:55 +0000 2020","1","Jom share story siapa pernah berlari di terminal sbb kejar flight or terus miss flight...@MAS @airasia @malindoair https://t.co/FGEPmaL0yI","1344316296721100802","https://pbs.twimg.com/media/Eqf4iDtVEAIC7Js.jpg","","in","Penang,Malaysia","0","0","0","https://x.com/FauziSharif/status/1344316296721100802","383622562","FauziSharif"
"1344235103040389122","Wed Dec 30 15:02:45 +0000 2020","0","@davideka_dei @airasia Tunggu buka buku thn 2021 bang. Skrg sdh selesai koordinasi ke jktnya.. Hehehe","1344297880165597184","","davideka_dei","in","BDJ-JOG-LOP-PLK","0","0","0","https://x.com/kristianusevan/status/1344297880165597184","79436267","kristianusevan"
"1344294275115220993","Wed Dec 30 14:48:25 +0000 2020","0","@AVA_airasia selamat malam bisakah akun kredit saya di cairkan ke rekening saya terimakasih","1344294275115220993","","AVA_airasia","in","","0","0","0","https://x.com/PejuangSubuh420/status/1344294275115220993","1101199956856041472","PejuangSubuh420"
"1344235930404626433","Wed Dec 30 14:24:18 +0000 2020","0","@Tanelmr Halo peraturan tersebut diberikan oleh Pemprov Kalbar ya kak Silakan hubungi @AVA_airasia untuk bantuan ","1344288207312093186","","Tanelmr","in","West Borneo, Indonesia","0","0","0","https://x.com/supadioairport/status/1344288207312093186","172678889","supadioairport"
"1344235930404626433","Wed Dec 30 14:23:30 +0000 2020","0","@araapratiwi Halo kak silakan menghubungi @AVA_airasia untuk bantuan ya ","1344288006157451267","","araapratiwi","in","West Borneo, Indonesia","0","0","0","https://x.com/supadioairport/status/1344288006157451267","172678889","supadioairport"
"1344235930404626433","Wed Dec 30 14:23:02 +0000 2020","0","@fh_fheren Selamat malam silakan menghubungi @AVA_airasia ya ","1344287884765925382","","fh_fheren","in","West Borneo, Indonesia","0","0","0","https://x.com/supadioairport/status/1344287884765925382","172678889","supadioairport"
"1344283141851103233","Wed Dec 30 14:04:11 +0000 2020","0","#travel Airasia(global) https://t.co/NyaxX0h2GI Nokair(th) https://t.co/dki1RupGwu Reddoorz(vn) https://t.co/1JQbMwJP2Z","1344283141851103233","","","in","","0","0","0","https://x.com/Muhamma95163218/status/1344283141851103233","1331249380855312390","Muhamma95163218"
"1344282210027769858","Wed Dec 30 14:00:29 +0000 2020","0","@AVA_airasia cek dm","1344282210027769858","","AVA_airasia","tr","","0","0","0","https://x.com/PejuangSubuh420/status/1344282210027769858","1101199956856041472","PejuangSubuh420"
"1326500345019682816","Wed Dec 30 13:49:59 +0000 2020","0","@She_Make_up Hai @She_Make_up sesuai arahan terkini dari Pemerintah Provinsi Kalimantan Barat penerbangan airasia Indonesia (QZ) dengan rute CGK-PNK-CGK pada tanggal 1-3 Januari 2021 dihentikan sementara dan akan beroperasi kembali mulai 4 Januari 2021. Terima kasih ^^ - Alia","1344279569742909441","","She_Make_up","in","ASEAN and Beyond","0","1","0","https://x.com/AVA_airasia/status/1344279569742909441","179379726","AVA_airasia"
"1344276167323316224","Wed Dec 30 13:36:28 +0000 2020","0","Boarding drama banget. Jaket ketinggalan di ruang tunggu mau ke luar pesawat udah gak boleh trus FA nyuruh petugas untuk nyari. Gak ketemu and then aku diperbolehkan turun pesawat sambil dikawal terus lari ke ruang tunggu yang jauh di ujung. Sorry AirAsia ","1344276167323316224","","","in","Kota Tangerang, Banten","0","0","0","https://x.com/eckoarcadia/status/1344276167323316224","886361815","eckoarcadia"
"1344275892839862274","Wed Dec 30 13:35:22 +0000 2020","4","AirAsia Food beri peluang peniaga jana pendapatan dengan liputan penghantaran hingga 60km https://t.co/sZsIEBle0l","1344275892839862274","","","in","Kuala Lumpur, Malaysia","0","0","0","https://x.com/SoyaCincauBM/status/1344275892839862274","924960760064761856","SoyaCincauBM"
"1344135871939764227","Wed Dec 30 09:38:06 +0000 2020","0","@raniramadhany Kuyyy bombardir akun @airasia @IndonesiaGaruda bismillah #madubulankedua korea Amiinn","1344216182543421445","","raniramadhany","in","","0","1","0","https://x.com/TjgPutri/status/1344216182543421445","1230155182916296704","TjgPutri"
"1344205166111645696","Wed Dec 30 09:37:56 +0000 2020","0","@missfiey_herry Hi. sila hantar Direct Message kepada kami dan berikan nombor booking anda serta huraikan pertanyaan anda supaya kami dapat bantu anda dengan lebih lanjut. Terima kasih. -Ward","1344216137991680002","","missfiey_herry","in","ASEAN and Beyond","0","0","0","https://x.com/AVA_airasia/status/1344216137991680002","179379726","AVA_airasia"
"1343852236229603330","Wed Dec 30 09:22:12 +0000 2020","0","@atikamail @eyqazaf Nak ikut jugak *bukak apps airasia*","1344212178618859520","","atikamail","in","K L","0","1","0","https://x.com/shahrinlow/status/1344212178618859520","376138995","shahrinlow"
"1344209976273772550","Wed Dec 30 09:13:27 +0000 2020","0","@AVA_airasia halo min untuk reschedule jam terbang lagi gak bisa kah? Soalnya coba di aplikasi airasia sama website nya eror gitu","1344209976273772550","","AVA_airasia","in","Tangerang, Banten","0","0","0","https://x.com/Ioooiiix/status/1344209976273772550","3138710137","Ioooiiix"
"1344209863186890752","Wed Dec 30 09:13:00 +0000 2020","18","Indonesia AirAsia Airbus A320-216 PK-AXD @ SIN https://t.co/Q043VoUO4n","1344209863186890752","https://pbs.twimg.com/media/EqeWImEVQAEehc3.jpg","","in","","0","0","1","https://x.com/spotter_airline/status/1344209863186890752","1232737934622638080","spotter_airline"
"1344205166111645696","Wed Dec 30 08:54:20 +0000 2020","3","sape tau if skng ni naik Airasia cabin luggage yg 7kg tu masih boleh bawa ker? @airasia @pmbrutiketmurah @AVA_airasia","1344205166111645696","","","in","Malaysia 🇲🇾","0","2","1","https://x.com/missfiey_herry/status/1344205166111645696","2561462875","missfiey_herry"
"1344196301701996544","Wed Dec 30 08:19:06 +0000 2020","3","🇲🇾 AirAsia 🇲🇾 Airbus A330-300 ️ #airasia #airasiaindonesia #airbus #airbusfans #airbusa330 #a330300 #pilot #airlinepilot #pilote #pilotlife #piloteyes #aircraft #landing #avgeek #aviation #aviationlovers #aviationphotography #aviationdaily #aviationgeek #aviationphoto https://t.co/pbNhmMO0X7","1344196301701996544","https://pbs.twimg.com/media/EqeLQWaXIAEGg7M.jpg","","in","Paris, France","0","0","0","https://x.com/Aero_Nico/status/1344196301701996544","835437610357178368","Aero_Nico"
"1344190481450713088","Wed Dec 30 07:55:59 +0000 2020","0","@airasia_indo mau tny utk penerbang besok pontianak jkt utk jam 4 pm tetap sesuai jadwal kan?","1344190481450713088","","airasia_indo","in","","0","0","0","https://x.com/melodindah1/status/1344190481450713088","720468381711929349","melodindah1"
"1344189977530253313","Wed Dec 30 07:53:59 +0000 2020","0","Guys ada yg tau airasia di juanda masih diterminal 2 kan ?","1344189977530253313","","","in","","0","3","0","https://x.com/adityasbm/status/1344189977530253313","111285096","adityasbm"
"1344183963892342784","Wed Dec 30 07:31:23 +0000 2020","0","Last 2 weeks masa pegi LGK dia kasi bawa naik 2 beg. Tapi tetiba nak check in tadi terperasan ni pulak. Dahlah AirAsia ni suka tukar² kang satu kerja pulak kena pack brg masa nak masuk kang","1344184291454930944","","SyafiyaRadzuan","in","","0","0","0","https://x.com/SyafiyaRadzuan/status/1344184291454930944","1692546810","SyafiyaRadzuan"
"1344183963892342784","Wed Dec 30 07:30:05 +0000 2020","0","Sesiapa yg baru je turun flight AirAsia boleh tlg tak Dia sebenarnya allow 1 or 2 bag ni utk naik flight? #sisbuntu https://t.co/2N4O6zsEkU","1344183963892342784","https://pbs.twimg.com/media/EqeAMGyUcAAR9Kq.jpg","","in","","0","1","0","https://x.com/SyafiyaRadzuan/status/1344183963892342784","1692546810","SyafiyaRadzuan"
"1344183784539754497","Wed Dec 30 07:29:22 +0000 2020","2","Semakin murah nich biaya Swab antigen yg direlease oleh @airasia_indo Semoga semakin meringankan beban materi yg dikeluarkan dan juga beban psikis Masyarakat pengguna jasa transportasi udara utk kembali terbang...! #SafeTravelCampaign #AyoTerbangLagi #AyoKembaliTerbang https://t.co/UIxLxhZyTe","1344183784539754497","https://pbs.twimg.com/media/EqeABusUUAEFmtJ.jpg","","in","Tdk kemana2, tapi ada dimana2","1","0","0","https://x.com/iwansunaryanto/status/1344183784539754497","99259448","iwansunaryanto"
"1344182451115966464","Wed Dec 30 07:24:04 +0000 2020","48","parang sila yung may ari ng AirAsia https://t.co/VWDUUeqKv6","1344182451115966464","https://pbs.twimg.com/media/Eqd-z-gUwAAg5YG.jpg","","tl","for svt","0","0","9","https://x.com/EVRYNW00/status/1344182451115966464","1251110675444723719","EVRYNW00"
"1344172113708478464","Wed Dec 30 06:43:00 +0000 2020","0","Halo @airasia_indo Pada hari Rabu tanggal 30 Desember 2020. Saya mendatangi Customer Service di bandara Soekarno Hatta. Saya berniat untuk reschedule tiket penerbangan yg di cancel oleh maskapai tetapi respon Customer Service nya sangat mengecewakan dan sangat tidak punya etika.","1344172113708478464","","","in","","0","0","0","https://x.com/nadyaniprili/status/1344172113708478464","43106325","nadyaniprili"
"1344128553588178947","Wed Dec 30 06:27:17 +0000 2020","0","@AzmadKareem kalau you ada kedai nak jual makanan kat Grab. If it is RM10 RM3 goes to Grab. AirAsia Food takes only 10%","1344168159754870784","","AzmadKareem","in","kuala lumpur","0","1","0","https://x.com/janithegreat/status/1344168159754870784","24143253","janithegreat"
"1344158947838574596","Wed Dec 30 06:01:07 +0000 2020","0","@AzieFauzi_2511 @airasia Dah DM diorg ke?","1344161574445928449","","AzieFauzi_2511","in","ÜT: 6.1108788,100.3611487","0","1","0","https://x.com/zuzus_selebet/status/1344161574445928449","414580599","zuzus_selebet"
"1344131339281424387","Wed Dec 30 05:28:01 +0000 2020","0","@airasia_indo Min...mohon bantuannya dengan sangat. Mengenai refund ticket yg saya cancel melalui AVA sejak juni 2020. Sampe hari jni saya belum dapat konfirmasi balik dari pihak AirAsia. Mohon kiranya bantuannya dengan sangat. No booking P1VVFM Semoga pihak AirAsia bisa membantu saya.","1344153246353379328","","airasia_indo","in","","0","0","0","https://x.com/silobedel03/status/1344153246353379328","1241561178700001280","silobedel03"
"1344148523588042752","Wed Dec 30 05:09:15 +0000 2020","0","Hadeuh. Sekelas Air Asia masak gak punya Call Centre jadi kalo penumpang complain gimana? Oh melalui ava ya? Yakali manusia di suruh chating sama robot. Di DM slow respon. Karna murah kali ya jadi pelayanan nya setengah hati.@airasia_indo @AVA_airasia","1344148523588042752","","","in","Sumatera Utara, Indonesia","0","2","0","https://x.com/bangginting_/status/1344148523588042752","1264423444340281344","bangginting_"
"1344140719355641857","Wed Dec 30 04:38:15 +0000 2020","1","Dear @airasia_indo ini saya sudah melakukan booking dan pembayaran melalui aplikasi air asia namun tiket saya tdk kunjung terbit dan keterangannya msh need payment mohon dibantu ya thanks","1344140719355641857","","","in","US: -7.906238,112.661378","0","2","0","https://x.com/drrky535/status/1344140719355641857","313038720","drrky535"
"1344131339281424387","Wed Dec 30 04:12:32 +0000 2020","0","@airasia_indo Ke palembang ada ga min","1344134249914355713","","airasia_indo","in","beside you","0","0","0","https://x.com/sept2297/status/1344134249914355713","1313434574404251648","sept2297"
"1343440504029999105","Wed Dec 30 04:09:56 +0000 2020","1","@Fauzianie @jasongraham99 @airasia @AVA_airasia Maaf kak boleh hotelnya yg di semarang buat aku 1 ? Maaf kak dprd mubazir kan eman2 terimakasih banyak sebelumnya","1344133595418427394","","Fauzianie","in","","0","0","0","https://x.com/AnggiResdiana/status/1344133595418427394","2769715274","AnggiResdiana"
"1344131339281424387","Wed Dec 30 04:00:58 +0000 2020","5","Butuh konsentrasi untuk merancang resolusi tahun baru? Sambil staycation aja! Mumpung ada diskon hingga 69% untuk pemesanan Hotel mulai dari Rp324Ribu! Pesan sekarang - 1 Jan 2021 hanya di https://t.co/QzekLOktoU atau aplikasi https://t.co/3ilBgLTIgo S&amp;K berlaku. https://t.co/pPnIzaOUrd","1344131339281424387","https://pbs.twimg.com/media/EqdQTwwXUAIfinj.jpg","","in","Indonesia","0","8","0","https://x.com/airasia_indo/status/1344131339281424387","113292385","airasia_indo"
"1343926363997159424","Wed Dec 30 03:53:20 +0000 2020","0","@sofia_harun @syakirahsapidih Beli kat airasia web ","1344129417455390725","","","in","","0","0","0","https://x.com/hrssahsna/status/1344129417455390725","1156601245647265792","hrssahsna"
"1344125499644076032","Wed Dec 30 03:37:46 +0000 2020","0","Fuh nsib baik nk check in.. kalau x mesti duk ingt pkul 9mlm. Airasia neh tetiba tukaq waktu flight xantaq pon mesej ka apa huhu","1344125499644076032","","","in","aloq staq","0","0","0","https://x.com/nurzulaiqaaaaa/status/1344125499644076032","389367736","nurzulaiqaaaaa"
"1344122880120909824","Wed Dec 30 03:27:21 +0000 2020","0","Cari #travelmate untuk ke Sorong.. yg terbang dengan Airasia #unlimitedpass merapat dong ","1344122880120909824","","","in","wakaland","0","0","0","https://x.com/candihambalang/status/1344122880120909824","4610477599","candihambalang"
"1344078038284206081","Wed Dec 30 03:12:11 +0000 2020","0","@IzzatSolihuddin @ahmadfadhil_ @airasia Eh bodoh gila siot. Nasib baik perasan awal","1344119062830313473","","IzzatSolihuddin","in","Paldea","0","0","0","https://x.com/Sung5Faris/status/1344119062830313473","365529290","Sung5Faris"
"1344117400568926209","Wed Dec 30 03:05:35 +0000 2020","0","@AVA_airasia please cek dm min terima kasih","1344117400568926209","","AVA_airasia","in","","0","0","0","https://x.com/takpatutbetul/status/1344117400568926209","1105394052432707584","takpatutbetul"
"1344115995909222403","Wed Dec 30 03:00:00 +0000 2020","8","Tata hikes AirAsia India stake. https://t.co/s8U6YmUUUH","1344115995909222403","","","in","Mumbai, India","0","0","2","https://x.com/NDTVProfitIndia/status/1344115995909222403","714731566828793857","NDTVProfitIndia"
"1344039129344954368","Wed Dec 30 02:46:58 +0000 2020","0","@cepokski Hehe best tak airasia","1344112717410385921","","cepokski","in","","0","0","0","https://x.com/sykskywalker/status/1344112717410385921","221541634","sykskywalker"
"1344104767711113217","Wed Dec 30 02:15:23 +0000 2020","0"," Memeterai perjanjian pembelian saham (SPA) dengan TSL dari India yang sudah pun memiliki 51 peratus kepentingan dalam AAI. @airasia 'AirAsia Group Jual Kepentingan 32.7 Peratus AirAsia India Pada RM152.6 juta' https://t.co/5wOaIPI7IH via @suara_tv","1344104767711113217","","","in","Malaysia","0","0","0","https://x.com/suara_tv/status/1344104767711113217","17331438","suara_tv"
"1344078038284206081","Wed Dec 30 01:57:51 +0000 2020","0","@IzzatSolihuddin @airasia Alamak bertabah la izzat. Boleh buat complaint ke?","1344100357031399424","","IzzatSolihuddin","in","","0","1","0","https://x.com/padi2105/status/1344100357031399424","453662358","padi2105"
"1344093359422513152","Wed Dec 30 01:30:03 +0000 2020","30","#KualaLumpur Ketua Pegawai Eksekutif Kumpulan AirAsia Tan Sri Tony Fernandes berkata peniaga boleh mendaftar pada harga tetap dan kemudian beralih kepada komisen 10 peratus. https://t.co/lXvZzhEVuH","1344093359422513152","","","in","Malaysia","1","6","2","https://x.com/hmetromy/status/1344093359422513152","63070015","hmetromy"
"1344093223136894979","Wed Dec 30 01:29:31 +0000 2020","0","Pendidikan bukan persiapan unt uk hidup AirAsia","1344093223136894979","","","in","","0","0","0","https://x.com/JualTasRajut1/status/1344093223136894979","3246819788","JualTasRajut1"
"1344078038284206081","Wed Dec 30 01:23:28 +0000 2020","0","@IzzatSolihuddin @airasia Dia takde inform ke dia nk reschedule","1344091703897071616","","IzzatSolihuddin","in","","0","1","0","https://x.com/padi2105/status/1344091703897071616","453662358","padi2105"
"1344081180560248834","Wed Dec 30 01:17:04 +0000 2020","0","@Nia46886000 Hai Kak! Bagi penerbangan dari/menuju kota-kota di Pulau Jawa penumpang wajib menunjukkan surat keterangan hasil negatif menggunakan Rapid-Test Antigen paling lama 3 (tiga) x 24 jam sebelum keberangkatan. Untuk info selengkapnya: https://t.co/DqjJiOyphj ^^ Teirma kasih -Nad","1344090093410246657","","Nia46886000","in","ASEAN and Beyond","0","0","0","https://x.com/AVA_airasia/status/1344090093410246657","179379726","AVA_airasia"
"1344088562891780097","Wed Dec 30 01:11:00 +0000 2020","0","AirAsia Group reduces stakes in AirAsia India - The Malaysian Reserve https://t.co/75MyZA1jIO","1344088562891780097","","","in","","0","0","0","https://x.com/Tinkyi/status/1344088562891780097","215880294","Tinkyi"
"1344087682469642241","Wed Dec 30 01:07:30 +0000 2020","0","Airasia food tiada kos tersembunyi | @hmetromy https://t.co/jMTj2S5MHK","1344087682469642241","","","in","Malaysia","0","0","0","https://x.com/AzizLaikar/status/1344087682469642241","31078953","AzizLaikar"
"1344087446275858432","Wed Dec 30 01:06:33 +0000 2020","0","Platform airasia food tiada kos tersembunyi | @bharianmy https://t.co/XKZzgzs2pF","1344087446275858432","","","in","Malaysia","0","0","0","https://x.com/AzizLaikar/status/1344087446275858432","31078953","AzizLaikar"
"1344074782782844933","Wed Dec 30 01:03:29 +0000 2020","0","@sintase__ Hai! Bagi penerbangan dari/menuju kota-kota di pulau Jawa penumpang wajib menunjukkan surat keterangan hasil negatif menggunakan Rapid-Test Antigen paling lama 3 (tiga) x 24 jam sebelum keberangkatan. Selengkapnya: https://t.co/DqjJiOyphj. Terima kasih ^^ -Nad","1344086673433513984","","","in","ASEAN and Beyond","0","0","0","https://x.com/AVA_airasia/status/1344086673433513984","179379726","AVA_airasia"
"1344082786970292224","Wed Dec 30 00:48:02 +0000 2020","2","AirAsia Group sells 32.7 pct of AirAsia India for RM152.6 mln https://t.co/IuHiZ2t3ZS https://t.co/sxulYUrq6O","1344082786970292224","https://pbs.twimg.com/media/EqckLBuVEAAvL4O.jpg","","in","Asia Pacific & South East Asia","0","0","6","https://x.com/asia_newstoday/status/1344082786970292224","2595321643","asia_newstoday"
"1343665151564603392","Tue Dec 29 23:23:21 +0000 2020","0","@lliiyana Kmk nangga komen cdak d fb airasia 100+ tapi mala cancel. Sdgkan yg kmk beli nak tok pun dah kenak reschedule 6 hours later","1344061472721174529","","lynsbd","in","behind you","0","1","0","https://x.com/notmaitweets/status/1344061472721174529","584951287","notmaitweets"
"1344045016788815872","Tue Dec 29 22:17:57 +0000 2020","0","Woi lelet bgt petugas check in mu @airasia_indo","1344045016788815872","","","in","Bekasi","0","0","0","https://x.com/jodaya_56/status/1344045016788815872","164575073","jodaya_56"
"1343519614324510720","Tue Dec 29 20:07:32 +0000 2020","0","@gambitfauri Kami senang dapat membantu anda Kak. Jangan ragu untuk menghubungi kami kembali apabila anda memerlukan bantuan lebih lanjut ya. -Chel :)","1344012196045590528","","gambitfauri","in","ASEAN and Beyond","0","0","0","https://x.com/AVA_airasia/status/1344012196045590528","179379726","AVA_airasia"
"1343987139684540418","Tue Dec 29 18:27:58 +0000 2020","0","RT @CNBCTV18Live: .@airasia-@TataCompanies: AirAsia to sell 32.67% stake in AirAsia India to Tata Sons for $37.7 m https://t.co/GZUPW81tWP","1343987139684540418","https://pbs.twimg.com/media/EqZ49yqU8AAz87c.jpg","","in","On your phone Screen ","0","0","0","https://x.com/123RahulJha/status/1343987139684540418","2295347725","123RahulJha"
"1343814101055758338","Tue Dec 29 17:40:27 +0000 2020","0","@airasia_indo Min mau tanya paket unlimited pass saya kenapa tidak bisa di gunakan ya? Saat mau mulai pembelian tidak bisa di klik saat di klik muncul kalimat kode promo tidak tersedia buat akun ini. Itu kenapa ya min? Mohon di bantu ","1343975180620591105","","airasia_indo","in","","0","0","0","https://x.com/GintingRenita/status/1343975180620591105","1208121610852388864","GintingRenita"
"1343957826960379909","Tue Dec 29 16:31:30 +0000 2020","0","Thank you to air asia team yg incharged AK 6041 sbb layan my baby terlalu baik during the flight even the passengers also. baik sgt2. and thanks for the mini Milo! @airasia","1343957826960379909","","","in","Kuala Lumpur","0","0","0","https://x.com/Feeqvghvzlvn/status/1343957826960379909","109546913","Feeqvghvzlvn"
"1343814101055758338","Tue Dec 29 15:44:02 +0000 2020","0","@airasia_indo Saya mau tanya untuk ganti tanggal penerbangan","1343945883369361410","","airasia_indo","in","Kebayoran Baru, Indonesia","0","0","0","https://x.com/SHermanto14/status/1343945883369361410","1285768718987870208","SHermanto14"
"1343938838465429504","Tue Dec 29 15:16:02 +0000 2020","2","AirAsia Group jual kepentingan 32.7% AirAsia India https://t.co/6NLSzhUeqr","1343938838465429504","","","in","Kuala Lumpur City","0","1","0","https://x.com/msianinsight/status/1343938838465429504","828978119138701312","msianinsight"
"1343937453355220992","Tue Dec 29 15:10:32 +0000 2020","0","AirAsia Group sells 32.7% of AirAsia India https://t.co/bUmiXuYRgj","1343937453355220992","","","in","Kuala Lumpur, Malaysia","0","0","0","https://x.com/thevibesnews/status/1343937453355220992","1300483034739691520","thevibesnews"
"1343929564511219712","Tue Dec 29 14:39:11 +0000 2020","3","AirAsia Group sells 32.7pc of AirAsia India for RM152.6m | Malay Mail https://t.co/hpQEdXVH2o","1343929564511219712","","","in","Malaysia","0","0","0","https://x.com/malaymail/status/1343929564511219712","27404490","malaymail"
"1343814101055758338","Tue Dec 29 14:31:40 +0000 2020","0","@mftiams @gitasabila_ @airasia_indo Murahan","1343927669499412480","","mftiams","in","Jakarta Capital Region","0","0","0","https://x.com/dodododykd/status/1343927669499412480","843187860","dodododykd"
"1343926988860510215","Tue Dec 29 14:28:57 +0000 2020","0","Tata Sons Air Asia To Sell 32.67% Stake In AirAsia India https://t.co/NbijicwQxU","1343926988860510215","","","in","","0","0","0","https://x.com/onlinenewsupda1/status/1343926988860510215","1258598626047209479","onlinenewsupda1"
"1343925317946073088","Tue Dec 29 14:22:19 +0000 2020","0","Sumpah stress dengan @airasia . Makin menyakitkan hati. Sumpah","1343925317946073088","","","in","","0","2","0","https://x.com/piqa_shaha/status/1343925317946073088","470813949","piqa_shaha"
"1343924972536832000","Tue Dec 29 14:20:57 +0000 2020","0","@AVA_airasia Selamat Malam admin mohon ijin bertanya untuk penerbangan air asia dari Surabaya-Pontianak pada Sabtu 02 Januari 2020 apakah tetap bisa ? kemarin sempat lihat ada berita larangan air asia terbang ke pontianak","1343924972536832000","","AVA_airasia","in","Tangerang, Indonesia","0","0","0","https://x.com/amsirpitaw/status/1343924972536832000","339540749","amsirpitaw"
"1343924636426317827","Tue Dec 29 14:19:36 +0000 2020","0","AirAsia Group sells 32.6% of AirAsia India to Tata Sons for RM152m https://t.co/7YAhbOGcZI","1343924636426317827","","","in","","0","0","0","https://x.com/LAVI__Z/status/1343924636426317827","1330614226780520450","LAVI__Z"
"1343921275396243456","Tue Dec 29 14:06:15 +0000 2020","0","@airasia_indo selamat malam","1343921275396243456","","airasia_indo","in","Kebayoran Baru, Indonesia","0","0","0","https://x.com/SHermanto14/status/1343921275396243456","1285768718987870208","SHermanto14"
"1343915877624807427","Tue Dec 29 13:44:48 +0000 2020","8","AirAsia Group sells 32.7 pct of AirAsia India for RM152.6 mln https://t.co/QLBYGV45Bu","1343915877624807427","","","in","Kuala Lumpur, Malaysia","0","0","3","https://x.com/bernamadotcom/status/1343915877624807427","106669711","bernamadotcom"
"1343463218404970496","Tue Dec 29 13:37:26 +0000 2020","0","@AVA_airasia @HannieLuvVespa Dm ku ga dibales2 tolong cek","1343914022962225166","","AVA_airasia","in","","0","0","0","https://x.com/maylindajarina/status/1343914022962225166","96682411","maylindajarina"
"1343912674095030274","Tue Dec 29 13:32:04 +0000 2020","0","Sempat Disanksi Kini AirAsia Sudah Boleh Terbang ke Kalimantan https://t.co/w9jxHjJMeF","1343912674095030274","","","in","Jakarta Capital Region, Indone","0","0","1","https://x.com/medcom_id/status/1343912674095030274","902837643024539651","medcom_id"
"1343911093354246144","Tue Dec 29 13:30:17 +0000 2020","0","@detikcom Kirain via airasia","1343912225329668096","","detikcom","in","Cijerah,Bandung Indonesia","0","1","0","https://x.com/Fajarlhakim01/status/1343912225329668096","1632350257","Fajarlhakim01"
"1343578877000515584","Tue Dec 29 13:22:34 +0000 2020","11","@AkeemSharyzal Tersalah naik flight sampai stewardess dah nak tutup pintu. Dari KBR ke SZB naik AirAsia ada flight yg selang dalam 40 min centu tapi first flight tu delay so both flight boarding sekali. Sedar silap sebab dia bagi announcement flight number tak sama dengan dalam tiket.","1343910281622122497","","AkeemSharyzal","in","Shah Alam City","0","0","1","https://x.com/azri_akmal98/status/1343910281622122497","1568305994","azri_akmal98"
"1343905289708265473","Tue Dec 29 13:02:44 +0000 2020","0","@airasia_indo Selamat Malam admin mohon ijin bertanya untuk penerbangan air asia dari Surabaya-Pontianak pada Sabtu 02 Januari 2020 apakah tetap bisa ? kemarin sempat lihat ada berita larangan air asia terbang ke pontianak","1343905289708265473","","airasia_indo","in","Tangerang, Indonesia","0","0","0","https://x.com/amsirpitaw/status/1343905289708265473","339540749","amsirpitaw"
"1343903706094292992","Tue Dec 29 12:56:26 +0000 2020","14","AirAsia melepas 32 67% kepemilikan di AirAsia India ke Tata Sons. Tata Sons akan memiliki 84% saham di AirAsia India dan 16% AirAsia. Sampai saat ini branding tetap nama AirAsia.","1343903706094292992","","","in","Wings of Indonesia","0","0","1","https://x.com/indoflyer/status/1343903706094292992","222870814","indoflyer"
"1343903552801013760","Tue Dec 29 12:55:50 +0000 2020","4","AirAsia Food beri peluang peniaga jana pendapatan dengan liputan penghantaran hingga 60km https://t.co/UJGs0joVUG","1343903552801013760","","","in","Kuala Lumpur, Malaysia","0","0","2","https://x.com/SoyaCincauBM/status/1343903552801013760","924960760064761856","SoyaCincauBM"
"1343902197063450624","Tue Dec 29 12:50:26 +0000 2020","0","AirAsia Group reduces stakes in AirAsia India - The Malaysian Reserve #AirAsia #AirAsiaIndia #Aviation #TMRNews #TMRPhoto https://t.co/RW2GYBYKzI","1343902197063450624","","","in","Malaysia","0","0","0","https://x.com/TMReserve/status/1343902197063450624","293590755","TMReserve"
"1343898212789186561","Tue Dec 29 12:34:37 +0000 2020","1",".@airasia-@TataCompanies: AirAsia to sell 32.67% stake in AirAsia India to Tata Sons for $37.7 m https://t.co/fXWopvN1aZ","1343898212789186561","https://pbs.twimg.com/media/EqZ49yqU8AAz87c.jpg","","in","Salem, India","0","0","0","https://x.com/marketsday/status/1343898212789186561","570927672","marketsday"
